Date,Portfolio,SPY
2024-07-15,17880316.751889322,323239.6849653214
2024-07-16,18057913.38725257,325155.75408487
2024-07-17,18125943.44901665,320600.68179146457
2024-07-18,18004458.383172788,318138.00399670727
2024-07-19,17939561.16408554,316022.0994475125
2024-07-22,17918586.455824252,319278.2414482178
2024-07-23,17841866.135048147,318778.6528741024
2024-07-24,18008681.308194283,311555.18984365696
2024-07-25,17991584.449443277,309932.99635594094
2024-07-26,18115819.811905436,313400.7288115657
2024-07-29,18036337.807812806,313588.8092159386
2024-07-30,18060059.676194604,311996.0032914059
2024-07-31,18150149.593537025,317068.2966968367
2024-08-01,18207318.053859446,312577.8770424345
2024-08-02,18046199.19595149,306759.13953214884
2024-08-05,17644526.797586605,297825.3203244376
2024-08-06,17812664.90701524,300570.11872575415
2024-08-07,17650495.979239974,298565.88691665576
2024-08-08,18113854.98875922,305466.0867520854
2024-08-09,18214005.54784349,306812.03714587877
2024-08-12,18336546.57110426,306970.72998706833
2024-08-13,18732344.428156134,312019.5133419525
2024-08-14,18796920.022131007,313006.93546491006
2024-08-15,19150714.35422079,318373.10450217343
2024-08-16,19170472.48159381,319084.2835312084
2024-08-19,19228456.36106026,322134.71258963086
2024-08-20,19304230.128856912,321611.6139649688
2024-08-21,19415142.27055077,322716.5863406595
2024-08-22,19329636.593372066,320183.37839426234
2024-08-23,19408617.175021667,323586.4582108839
2024-08-26,19558332.128295153,322816.50405548257
2024-08-27,19666431.879246667,323257.31750323146
2024-08-28,19570360.866843592,321382.39097213943
2024-08-29,19643084.372287314,321411.7785353227
2024-08-30,19838553.530729186,324479.8401316551
2024-09-03,19544266.00278407,317802.9857764183
2024-09-04,19594223.77979518,317150.5818737499
2024-09-05,19477001.085628726,316380.6277183484
2024-09-06,18779657.167609733,311055.6012695416
2024-09-09,19203430.666748196,314535.0887504397
2024-09-10,19437838.700041216,315904.5491947796
2024-09-11,20013976.90380217,319148.9361702116
2024-09-12,20463577.271509957,321834.9594451616
2024-09-13,20639954.027862456,323515.92805924406
2024-09-16,20822740.684572197,323997.8840954496
2024-09-17,20814745.427262407,324127.1893734559
2024-09-18,20718333.398923878,323169.1548136816
2024-09-19,20992710.7064145,328682.26166686136
2024-09-20,20976160.099187437,328112.14294110605
2024-09-23,20956957.939241342,328934.99471023737
2024-09-24,20902778.0307028,329875.3967321017
2024-09-25,20653584.66662351,329146.58516515687
2024-09-26,20971693.563113336,330451.39297049365
2024-09-27,20993450.908093538,329975.3144469248
2024-09-30,21014643.490304075,331297.7547901715
2024-10-01,20945552.19831004,328329.6109086622
2024-10-02,20928672.84907612,328464.7936993053
2024-10-03,20951853.656297572,327865.28741036676
2024-10-04,21042035.743958086,330845.1863171493
2024-10-07,21081488.78913097,327853.53238509333
2024-10-08,21157062.763504364,330956.8590572457
2024-10-09,21236454.55747154,333249.0889855401
2024-10-10,21237772.318769936,332667.21523451153
2024-10-11,21351035.45851275,334659.69201833656
2024-10-14,21490351.215394884,337392.7353943798
2024-10-15,21586164.103477873,334771.36475843296
2024-10-16,21631763.05461238,336228.98789232265
2024-10-17,21588957.231166832,336258.375455506
2024-10-18,21687382.04317974,337551.42823556944
2024-10-21,21455679.47587146,336993.0645350875
2024-10-22,21511756.019660324,336816.73915598786
2024-10-23,21712215.180867117,333736.9225343822
2024-10-24,21550533.10005127,334459.8565886904
2024-10-25,21408420.894310366,334342.30633595743
2024-10-28,21440630.94527365,335376.7485600081
2024-10-29,21358055.623603377,335923.35723521677
2024-10-30,21343634.167360537,334906.54754907597
2024-10-31,21202935.889545932,328341.36593393557
2024-11-01,21128002.149719074,329728.4589161855
2024-11-04,21186768.639123745,329017.27988715057
2024-11-05,21347601.38623525,332996.3559421641
2024-11-06,22430445.58044069,341271.89373457036
2024-11-07,22349974.78277098,343910.8969084272
2024-11-08,22599498.912554566,345403.7851181368
2024-11-11,22875217.419331357,345732.9258257894
2024-11-12,22833467.69491899,344657.341013282
2024-11-13,22829074.67709575,344827.78887974494
2024-11-14,22787100.281304352,342606.0891030904
2024-11-15,22709601.262634166,338221.4646761479
2024-11-18,22808321.229106452,339602.68014576106
2024-11-19,23126497.70744011,340848.7128247313
2024-11-20,23175277.030437015,340960.38556482777
2024-11-21,23535154.429352157,342794.16950746323
2024-11-22,23705393.589383118,343852.1217820606
2024-11-25,23930577.5584125,345021.74679675436
2024-11-26,24110865.691745374,346820.2656635699
2024-11-27,24059799.53349789,345774.0684142458
2024-11-29,24121642.405325267,347919.3605266239
2024-12-02,24070899.995661452,348542.37686610897
2024-12-03,24109381.501600176,348706.94721993525
2024-12-04,24291419.092466164,350869.8718702233
2024-12-05,24329288.56861853,350293.8756318314
2024-12-06,24403082.40424768,350958.03455977305
2024-12-09,24113668.937429894,349147.7606676842
2024-12-10,24298658.07833747,348066.2983425403
2024-12-11,24538542.67620945,350752.32161749026
2024-12-12,24468235.93613376,348947.92523803806
2024-12-13,24250101.492306046,348877.3950863982
2024-12-16,24302092.36662144,350370.2832961078
2024-12-17,24138901.48943508,348924.4151874914
2024-12-18,23395778.415854726,338527.09533325373
2024-12-19,23375708.639075518,338421.300105794
2024-12-20,23749856.530683674,342482.66133772064
2024-12-23,23904464.148218293,344533.91324791225
2024-12-24,24209353.130924765,348366.05148700945
2024-12-26,24433432.434379775,348389.56153755606
2024-12-27,24203138.163876403,344721.99365228513
2024-12-30,24005371.100208424,340784.0601857281
2024-12-31,23941334.02995936,339543.9050193946
