rebalance_date,data_date,ticker,score,rank
2023-11-24,2023-11-24,BA,0.610819,4
2023-11-24,2023-11-24,HON,0.610006,5
2023-11-24,2023-11-24,ABNB,0.604567,6
2023-11-24,2023-11-24,V,0.601231,7
2023-11-24,2023-11-24,BN,0.594473,8
2023-11-24,2023-11-24,RJF,0.594102,9
2023-11-24,2023-11-24,F,0.593721,10
2023-11-24,2023-11-24,APO,0.590121,11
2023-11-24,2023-11-24,GOOG,0.586009,12
2023-11-24,2023-11-24,FDX,0.585638,13
2023-11-24,2023-11-24,SYF,0.585278,14
2023-11-24,2023-11-24,AAPL,0.58091,15
2023-12-01,2023-12-01,COST,0.649824,1
2023-12-01,2023-12-01,AAPL,0.614046,2
2023-12-01,2023-12-01,UAL,0.612942,3
2023-12-01,2023-12-01,BA,0.602664,4
2023-12-01,2023-12-01,SYF,0.600799,5
2023-12-01,2023-12-01,HON,0.599112,6
2023-12-01,2023-12-01,BKNG,0.598346,7
2023-12-01,2023-12-01,ORCL,0.593305,8
2023-12-01,2023-12-01,V,0.590498,9
2023-12-01,2023-12-01,BN,0.58747,10
2023-12-01,2023-12-01,AMGN,0.58701,11
2023-12-01,2023-12-01,GM,0.586218,12
2023-12-01,2023-12-01,JNJ,0.583481,13
2023-12-01,2023-12-01,AVGO,0.582455,14
2023-12-01,2023-12-01,APO,0.578779,15
2023-12-08,2023-12-08,COST,0.679239,1
2023-12-08,2023-12-08,F,0.609338,2
2023-12-08,2023-12-08,V,0.60808,3
2023-12-08,2023-12-08,UAL,0.602437,4
2023-12-08,2023-12-08,PG,0.600944,5
2023-12-08,2023-12-08,GOOG,0.592797,6
2023-12-08,2023-12-08,ABNB,0.592088,7
2023-12-08,2023-12-08,HON,0.591826,8
2023-12-08,2023-12-08,RJF,0.587488,9
2023-12-08,2023-12-08,WMT,0.586907,10
2023-12-08,2023-12-08,GE,0.581497,11
2023-12-08,2023-12-08,APO,0.580975,12
2023-12-08,2023-12-08,CRM,0.579632,13
2023-12-08,2023-12-08,NVDA,0.575057,14
2023-12-08,2023-12-08,CSCO,0.574319,15
2023-12-15,2023-12-15,COST,0.641003,1
2023-12-15,2023-12-15,V,0.590653,2
2023-12-15,2023-12-15,NVDA,0.578618,3
2023-12-15,2023-12-15,PFE,0.578527,4
2023-12-15,2023-12-15,HON,0.575803,5
2023-12-15,2023-12-15,GE,0.567362,6
2023-12-15,2023-12-15,ABNB,0.565172,7
2023-12-15,2023-12-15,CVS,0.560477,8
2023-12-15,2023-12-15,PG,0.559628,9
2023-12-15,2023-12-15,WMT,0.557103,10
2023-12-15,2023-12-15,AMGN,0.554636,11
2023-12-15,2023-12-15,BN,0.552954,12
2023-12-15,2023-12-15,GOOG,0.550792,13
2023-12-22,2023-12-22,PG,0.614182,1
2023-12-22,2023-12-22,AMGN,0.611019,2
2023-12-22,2023-12-22,GOOG,0.594187,3
2023-12-22,2023-12-22,V,0.580888,4
2023-12-22,2023-12-22,COST,0.578695,5
2023-12-22,2023-12-22,ORCL,0.574406,6
2023-12-22,2023-12-22,HON,0.573413,7
2023-12-22,2023-12-22,KO,0.568158,8
2023-12-22,2023-12-22,IBM,0.56743,9
2023-12-22,2023-12-22,WMT,0.5639,10
2023-12-22,2023-12-22,F,0.561846,11
2023-12-22,2023-12-22,RJF,0.56184,12
2023-12-22,2023-12-22,AAPL,0.560635,13
2023-12-22,2023-12-22,APO,0.559096,14
2023-12-22,2023-12-22,NVDA,0.55779,15
2023-12-29,2023-12-29,PG,0.621103,1
2023-12-29,2023-12-29,AMGN,0.613355,2
2023-12-29,2023-12-29,GOOG,0.589009,3
2023-12-29,2023-12-29,V,0.584945,4
2023-12-29,2023-12-29,AXP,0.580574,5
2023-12-29,2023-12-29,COST,0.578307,6
2023-12-29,2023-12-29,IBM,0.568344,7
2023-12-29,2023-12-29,KO,0.568075,8
2023-12-29,2023-12-29,AAPL,0.567831,9
2023-12-29,2023-12-29,ORCL,0.564313,10
2023-12-29,2023-12-29,ABNB,0.562695,11
2023-12-29,2023-12-29,NVDA,0.561556,12
2023-12-29,2023-12-29,NFLX,0.555764,13
2023-12-29,2023-12-29,APO,0.555321,14
2023-12-29,2023-12-29,UAL,0.553801,15
2024-01-05,2024-01-05,AAPL,0.651778,1
2024-01-05,2024-01-05,PG,0.63299,2
2024-01-05,2024-01-05,ABNB,0.624459,3
2024-01-05,2024-01-05,COST,0.608396,4
2024-01-05,2024-01-05,GOOG,0.59671,5
2024-01-05,2024-01-05,V,0.596543,6
2024-01-05,2024-01-05,NVDA,0.593545,7
2024-01-05,2024-01-05,FDX,0.585101,8
2024-01-05,2024-01-05,RJF,0.579387,9
2024-01-05,2024-01-05,JNJ,0.576752,10
2024-01-05,2024-01-05,ORCL,0.575886,11
2024-01-05,2024-01-05,UAL,0.572199,12
2024-01-05,2024-01-05,BKNG,0.569996,13
2024-01-05,2024-01-05,PFE,0.568469,14
2024-01-05,2024-01-05,NFLX,0.568449,15
2024-01-12,2024-01-12,COST,0.628714,1
2024-01-12,2024-01-12,AMGN,0.62551,2
2024-01-12,2024-01-12,F,0.622741,3
2024-01-12,2024-01-12,GOOG,0.611399,4
2024-01-12,2024-01-12,PG,0.610809,5
2024-01-12,2024-01-12,SCHW,0.6051,6
2024-01-12,2024-01-12,ORCL,0.595665,7
2024-01-12,2024-01-12,NVDA,0.5927,8
2024-01-12,2024-01-12,V,0.586985,9
2024-01-12,2024-01-12,MSFT,0.586783,10
2024-01-12,2024-01-12,NFLX,0.580673,11
2024-01-12,2024-01-12,HON,0.578592,12
2024-01-12,2024-01-12,INTC,0.576052,13
2024-01-12,2024-01-12,BKNG,0.574471,14
2024-01-12,2024-01-12,APO,0.574264,15
2024-01-19,2024-01-19,COIN,0.649038,1
2024-01-19,2024-01-19,PG,0.628043,2
2024-01-19,2024-01-19,HON,0.603961,3
2024-01-19,2024-01-19,AMGN,0.602771,4
2024-01-19,2024-01-19,NVDA,0.597849,5
2024-01-19,2024-01-19,GOOG,0.597375,6
2024-01-19,2024-01-19,V,0.596608,7
2024-01-19,2024-01-19,ORCL,0.595553,8
2024-01-19,2024-01-19,KDP,0.594344,9
2024-01-19,2024-01-19,MSFT,0.593845,10
2024-01-19,2024-01-19,SCHW,0.587858,11
2024-01-19,2024-01-19,F,0.587267,12
2024-01-19,2024-01-19,COST,0.586498,13
2024-01-19,2024-01-19,CVS,0.581894,14
2024-01-19,2024-01-19,NFLX,0.581805,15
2024-01-26,2024-01-26,NVDA,0.646053,1
2024-01-26,2024-01-26,COST,0.64137,2
2024-01-26,2024-01-26,BA,0.607284,3
2024-01-26,2024-01-26,PG,0.595698,4
2024-01-26,2024-01-26,MSFT,0.592944,5
2024-01-26,2024-01-26,HON,0.582111,6
2024-01-26,2024-01-26,V,0.582009,7
2024-01-26,2024-01-26,T,0.581622,8
2024-01-26,2024-01-26,COIN,0.569956,9
2024-01-26,2024-01-26,AMGN,0.566593,10
2024-01-26,2024-01-26,GE,0.564517,11
2024-01-26,2024-01-26,F,0.562095,12
2024-01-26,2024-01-26,KDP,0.561959,13
2024-01-26,2024-01-26,BKNG,0.560268,14
2024-01-26,2024-01-26,KO,0.557105,15
2024-02-02,2024-02-02,COST,0.649805,1
2024-02-02,2024-02-02,NVDA,0.629151,2
2024-02-02,2024-02-02,JNJ,0.60443,3
2024-02-02,2024-02-02,COIN,0.598994,4
2024-02-02,2024-02-02,BKNG,0.59092,5
2024-02-02,2024-02-02,ORCL,0.587033,6
2024-02-02,2024-02-02,PG,0.586471,7
2024-02-02,2024-02-02,MSFT,0.578657,8
2024-02-02,2024-02-02,AMGN,0.57664,9
2024-02-02,2024-02-02,T,0.574638,10
2024-02-02,2024-02-02,V,0.568921,11
2024-02-02,2024-02-02,AXP,0.5688,12
2024-02-02,2024-02-02,BKR,0.567236,13
2024-02-02,2024-02-02,RJF,0.561188,14
2024-02-02,2024-02-02,ABNB,0.556722,15
2024-02-09,2024-02-09,META,0.654225,1
2024-02-09,2024-02-09,COST,0.648663,2
2024-02-09,2024-02-09,NVDA,0.623424,3
2024-02-09,2024-02-09,AXP,0.594826,4
2024-02-09,2024-02-09,HON,0.590697,5
2024-02-09,2024-02-09,ORCL,0.580418,6
2024-02-09,2024-02-09,BKR,0.578221,7
2024-02-09,2024-02-09,PG,0.567848,8
2024-02-09,2024-02-09,UAL,0.567418,9
2024-02-09,2024-02-09,ABNB,0.567252,10
2024-02-09,2024-02-09,RJF,0.565302,11
2024-02-09,2024-02-09,CVS,0.564087,12
2024-02-09,2024-02-09,SCHW,0.564064,13
2024-02-09,2024-02-09,T,0.563912,14
2024-02-09,2024-02-09,JNJ,0.563849,15
2024-02-16,2024-02-16,COST,0.647704,1
2024-02-16,2024-02-16,META,0.624249,2
2024-02-16,2024-02-16,NVDA,0.619738,3
2024-02-16,2024-02-16,MU,0.604265,4
2024-02-16,2024-02-16,HON,0.592957,5
2024-02-16,2024-02-16,AXP,0.590839,6
2024-02-16,2024-02-16,CVS,0.584838,7
2024-02-16,2024-02-16,RJF,0.582506,8
2024-02-16,2024-02-16,ANET,0.580764,9
2024-02-16,2024-02-16,GOOG,0.579337,10
2024-02-16,2024-02-16,SYF,0.577487,11
2024-02-16,2024-02-16,GM,0.572644,12
2024-02-16,2024-02-16,F,0.569719,13
2024-02-16,2024-02-16,AMGN,0.566555,14
2024-02-16,2024-02-16,PG,0.565938,15
2024-02-23,2024-02-23,COST,0.665607,1
2024-02-23,2024-02-23,NVDA,0.637754,2
2024-02-23,2024-02-23,META,0.614907,3
2024-02-23,2024-02-23,CSCO,0.587492,4
2024-02-23,2024-02-23,HON,0.583954,5
2024-02-23,2024-02-23,AMGN,0.583878,6
2024-02-23,2024-02-23,RJF,0.573494,7
2024-02-23,2024-02-23,PG,0.571229,8
2024-02-23,2024-02-23,BA,0.570179,9
2024-02-23,2024-02-23,JNJ,0.566057,10
2024-02-23,2024-02-23,SYF,0.564728,11
2024-02-23,2024-02-23,ORCL,0.562266,12
2024-02-23,2024-02-23,T,0.562089,13
2024-02-23,2024-02-23,MU,0.56118,14
2024-02-23,2024-02-23,AXP,0.560045,15
2024-03-01,2024-03-01,COST,0.655416,1
2024-03-01,2024-03-01,NVDA,0.631057,2
2024-03-01,2024-03-01,META,0.623305,3
2024-03-01,2024-03-01,AXP,0.618034,4
2024-03-01,2024-03-01,FDX,0.580831,5
2024-03-01,2024-03-01,HON,0.578078,6
2024-03-01,2024-03-01,ORCL,0.573477,7
2024-03-01,2024-03-01,GOOG,0.570603,8
2024-03-01,2024-03-01,F,0.569154,9
2024-03-01,2024-03-01,CVS,0.56867,10
2024-03-01,2024-03-01,INTC,0.568206,11
2024-03-01,2024-03-01,RJF,0.56799,12
2024-03-01,2024-03-01,AMGN,0.567299,13
2024-03-01,2024-03-01,KO,0.562036,14
2024-03-01,2024-03-01,CSCO,0.56142,15
2024-03-08,2024-03-08,NVDA,0.675057,1
2024-03-08,2024-03-08,GOOG,0.607772,2
2024-03-08,2024-03-08,AAPL,0.592824,3
2024-03-08,2024-03-08,CSCO,0.583579,4
2024-03-08,2024-03-08,HON,0.574242,5
2024-03-08,2024-03-08,BKNG,0.572006,6
2024-03-08,2024-03-08,RJF,0.569479,7
2024-03-08,2024-03-08,KDP,0.569048,8
2024-03-08,2024-03-08,CVS,0.564496,9
2024-03-08,2024-03-08,PG,0.563574,10
2024-03-08,2024-03-08,SCHW,0.560327,11
2024-03-08,2024-03-08,ORCL,0.559092,12
2024-03-08,2024-03-08,COST,0.558461,13
2024-03-08,2024-03-08,T,0.557406,14
2024-03-08,2024-03-08,AXP,0.557343,15
2024-03-15,2024-03-15,BA,0.614478,1
2024-03-15,2024-03-15,GOOG,0.6017,2
2024-03-15,2024-03-15,FDX,0.598865,3
2024-03-15,2024-03-15,NVDA,0.582797,4
2024-03-15,2024-03-15,AMGN,0.577992,5
2024-03-15,2024-03-15,MSFT,0.577267,6
2024-03-15,2024-03-15,RJF,0.5654,7
2024-03-15,2024-03-15,CVS,0.563571,8
2024-03-15,2024-03-15,BKNG,0.560908,9
2024-03-15,2024-03-15,BKR,0.556949,10
2024-03-15,2024-03-15,UAL,0.556412,11
2024-03-15,2024-03-15,PFE,0.55481,12
2024-03-15,2024-03-15,T,0.552948,13
2024-03-15,2024-03-15,KDP,0.552214,14
2024-03-15,2024-03-15,HON,0.550821,15
2024-03-22,2024-03-22,GOOG,0.584265,1
2024-03-22,2024-03-22,AMGN,0.583482,2
2024-03-22,2024-03-22,BKNG,0.578276,3
2024-03-22,2024-03-22,BA,0.573992,4
2024-03-22,2024-03-22,T,0.571434,5
2024-03-22,2024-03-22,CVS,0.569148,6
2024-03-22,2024-03-22,MSFT,0.567039,7
2024-03-22,2024-03-22,CSCO,0.562069,8
2024-03-22,2024-03-22,HON,0.561564,9
2024-03-22,2024-03-22,JNJ,0.55972,10
2024-03-22,2024-03-22,GE,0.559592,11
2024-03-22,2024-03-22,PEP,0.551144,12
2024-03-28,2024-03-28,AMGN,0.612754,1
2024-03-28,2024-03-28,MU,0.58964,2
2024-03-28,2024-03-28,CVS,0.583931,3
2024-03-28,2024-03-28,BKNG,0.582288,4
2024-03-28,2024-03-28,HON,0.579246,5
2024-03-28,2024-03-28,CSCO,0.562736,6
2024-03-28,2024-03-28,GOOG,0.561338,7
2024-03-28,2024-03-28,F,0.559174,8
2024-03-28,2024-03-28,INTC,0.556906,9
2024-03-28,2024-03-28,T,0.556276,10
2024-03-28,2024-03-28,PEP,0.553885,11
2024-03-28,2024-03-28,AVGO,0.553187,12
2024-04-05,2024-04-05,COST,0.61042,1
2024-04-05,2024-04-05,PFE,0.59117,2
2024-04-05,2024-04-05,BKNG,0.585445,3
2024-04-05,2024-04-05,AMGN,0.582439,4
2024-04-05,2024-04-05,GOOG,0.561375,5
2024-04-05,2024-04-05,AAPL,0.560345,6
2024-04-05,2024-04-05,CSCO,0.559713,7
2024-04-05,2024-04-05,CVS,0.558964,8
2024-04-05,2024-04-05,KDP,0.557617,9
2024-04-05,2024-04-05,INTC,0.557205,10
2024-04-05,2024-04-05,PG,0.553021,11
2024-04-05,2024-04-05,KKR,0.552389,12
2024-04-05,2024-04-05,SYF,0.550501,13
2024-04-05,2024-04-05,APO,0.550145,14
2024-04-12,2024-04-12,BA,0.643978,1
2024-04-12,2024-04-12,COST,0.617755,2
2024-04-12,2024-04-12,PFE,0.606394,3
2024-04-12,2024-04-12,AMGN,0.596895,4
2024-04-12,2024-04-12,INTC,0.587576,5
2024-04-12,2024-04-12,GE,0.584475,6
2024-04-12,2024-04-12,NFLX,0.579661,7
2024-04-12,2024-04-12,RJF,0.579223,8
2024-04-12,2024-04-12,BKNG,0.57786,9
2024-04-12,2024-04-12,KO,0.572784,10
2024-04-12,2024-04-12,CRM,0.56846,11
2024-04-12,2024-04-12,UAL,0.566884,12
2024-04-12,2024-04-12,SCHW,0.566077,13
2024-04-12,2024-04-12,AMD,0.561548,14
2024-04-12,2024-04-12,ORCL,0.561051,15
2024-04-19,2024-04-19,INTC,0.637701,1
2024-04-19,2024-04-19,AMD,0.614178,2
2024-04-19,2024-04-19,GM,0.595492,3
2024-04-19,2024-04-19,CRM,0.59036,4
2024-04-19,2024-04-19,AAPL,0.58869,5
2024-04-19,2024-04-19,ANET,0.58645,6
2024-04-19,2024-04-19,MU,0.582721,7
2024-04-19,2024-04-19,SCHW,0.581301,8
2024-04-19,2024-04-19,ORCL,0.579655,9
2024-04-19,2024-04-19,COST,0.575866,10
2024-04-19,2024-04-19,COIN,0.574716,11
2024-04-19,2024-04-19,F,0.574503,12
2024-04-19,2024-04-19,AMGN,0.568152,13
2024-04-19,2024-04-19,BKNG,0.568123,14
2024-04-19,2024-04-19,MSFT,0.564852,15
2024-04-26,2024-04-26,COST,0.633047,1
2024-04-26,2024-04-26,RJF,0.616329,2
2024-04-26,2024-04-26,BKNG,0.616263,3
2024-04-26,2024-04-26,CVS,0.600032,4
2024-04-26,2024-04-26,AMGN,0.597344,5
2024-04-26,2024-04-26,IBM,0.596058,6
2024-04-26,2024-04-26,META,0.584962,7
2024-04-26,2024-04-26,JNJ,0.578242,8
2024-04-26,2024-04-26,BA,0.575526,9
2024-04-26,2024-04-26,MSFT,0.574555,10
2024-04-26,2024-04-26,V,0.568159,11
2024-04-26,2024-04-26,AXP,0.564177,12
2024-04-26,2024-04-26,SYF,0.562824,13
2024-04-26,2024-04-26,APO,0.562211,14
2024-04-26,2024-04-26,AAPL,0.559522,15
2024-05-03,2024-05-03,MELI,0.632556,1
2024-05-03,2024-05-03,COST,0.617035,2
2024-05-03,2024-05-03,INTC,0.61027,3
2024-05-03,2024-05-03,MSFT,0.608814,4
2024-05-03,2024-05-03,BKNG,0.607047,5
2024-05-03,2024-05-03,JNJ,0.603595,6
2024-05-03,2024-05-03,AAPL,0.594252,7
2024-05-03,2024-05-03,NVDA,0.593083,8
2024-05-03,2024-05-03,CVS,0.586715,9
2024-05-03,2024-05-03,BN,0.583722,10
2024-05-03,2024-05-03,ANET,0.583093,11
2024-05-03,2024-05-03,META,0.580565,12
2024-05-03,2024-05-03,HON,0.579804,13
2024-05-03,2024-05-03,KO,0.577365,14
2024-05-03,2024-05-03,PG,0.572574,15
2024-05-10,2024-05-10,COIN,0.706134,1
2024-05-10,2024-05-10,COST,0.646856,2
2024-05-10,2024-05-10,INTC,0.634778,3
2024-05-10,2024-05-10,JNJ,0.612114,4
2024-05-10,2024-05-10,MSFT,0.606735,5
2024-05-10,2024-05-10,HON,0.60635,6
2024-05-10,2024-05-10,AMGN,0.605681,7
2024-05-10,2024-05-10,MELI,0.602908,8
2024-05-10,2024-05-10,PFE,0.594849,9
2024-05-10,2024-05-10,BA,0.593825,10
2024-05-10,2024-05-10,AAPL,0.591232,11
2024-05-10,2024-05-10,FDX,0.585359,12
2024-05-10,2024-05-10,CVS,0.581163,13
2024-05-10,2024-05-10,KKR,0.578508,14
2024-05-10,2024-05-10,APO,0.576678,15
2024-05-17,2024-05-17,COST,0.658103,1
2024-05-17,2024-05-17,HON,0.608318,2
2024-05-17,2024-05-17,MSFT,0.602679,3
2024-05-17,2024-05-17,JNJ,0.598099,4
2024-05-17,2024-05-17,NVDA,0.596719,5
2024-05-17,2024-05-17,ORCL,0.595642,6
2024-05-17,2024-05-17,BA,0.595413,7
2024-05-17,2024-05-17,APO,0.590319,8
2024-05-17,2024-05-17,CRM,0.588068,9
2024-05-17,2024-05-17,KKR,0.585884,10
2024-05-17,2024-05-17,AVGO,0.581782,11
2024-05-17,2024-05-17,BKNG,0.581009,12
2024-05-17,2024-05-17,RJF,0.579878,13
2024-05-17,2024-05-17,FDX,0.579128,14
2024-05-17,2024-05-17,COIN,0.5771,15
2024-05-24,2024-05-24,COST,0.644742,1
2024-05-24,2024-05-24,NVDA,0.643671,2
2024-05-24,2024-05-24,CVS,0.612524,3
2024-05-24,2024-05-24,META,0.600755,4
2024-05-24,2024-05-24,NFLX,0.591799,5
2024-05-24,2024-05-24,HON,0.589968,6
2024-05-24,2024-05-24,APO,0.583177,7
2024-05-24,2024-05-24,ORCL,0.58103,8
2024-05-24,2024-05-24,RJF,0.579989,9
2024-05-24,2024-05-24,KKR,0.578688,10
2024-05-24,2024-05-24,FDX,0.57681,11
2024-05-24,2024-05-24,AVGO,0.573108,12
2024-05-24,2024-05-24,KDP,0.562006,13
2024-05-24,2024-05-24,SCHW,0.561633,14
2024-05-24,2024-05-24,SYF,0.561311,15
2024-05-31,2024-05-31,NVDA,0.670094,1
2024-05-31,2024-05-31,COST,0.628898,2
2024-05-31,2024-05-31,NFLX,0.588379,3
2024-05-31,2024-05-31,HON,0.586956,4
2024-05-31,2024-05-31,AMD,0.584243,5
2024-05-31,2024-05-31,INTC,0.579851,6
2024-05-31,2024-05-31,APO,0.573327,7
2024-05-31,2024-05-31,META,0.571363,8
2024-05-31,2024-05-31,AVGO,0.562842,9
2024-05-31,2024-05-31,ORCL,0.56115,10
2024-05-31,2024-05-31,KKR,0.559684,11
2024-05-31,2024-05-31,SYF,0.557264,12
2024-05-31,2024-05-31,T,0.555318,13
2024-05-31,2024-05-31,FDX,0.55497,14
2024-05-31,2024-05-31,COIN,0.552799,15
2024-06-07,2024-06-07,NVDA,0.658763,1
2024-06-07,2024-06-07,COST,0.651161,2
2024-06-07,2024-06-07,ANET,0.626287,3
2024-06-07,2024-06-07,HON,0.619167,4
2024-06-07,2024-06-07,WMT,0.610916,5
2024-06-07,2024-06-07,CVS,0.596837,6
2024-06-07,2024-06-07,INTC,0.59442,7
2024-06-07,2024-06-07,AVGO,0.589547,8
2024-06-07,2024-06-07,META,0.586891,9
2024-06-07,2024-06-07,AMD,0.581224,10
2024-06-07,2024-06-07,MSFT,0.578578,11
2024-06-07,2024-06-07,RJF,0.577182,12
2024-06-07,2024-06-07,COIN,0.5746,13
2024-06-07,2024-06-07,NFLX,0.570049,14
2024-06-07,2024-06-07,AXP,0.56846,15
2024-06-14,2024-06-14,COST,0.649987,1
2024-06-14,2024-06-14,CRM,0.646318,2
2024-06-14,2024-06-14,RJF,0.624852,3
2024-06-14,2024-06-14,IBKR,0.603911,4
2024-06-14,2024-06-14,JNJ,0.603293,5
2024-06-14,2024-06-14,HON,0.595797,6
2024-06-14,2024-06-14,AXP,0.593817,7
2024-06-14,2024-06-14,META,0.589583,8
2024-06-14,2024-06-14,INTC,0.588827,9
2024-06-14,2024-06-14,WMT,0.582463,10
2024-06-14,2024-06-14,COIN,0.580612,11
2024-06-14,2024-06-14,APO,0.575392,12
2024-06-14,2024-06-14,CSCO,0.574942,13
2024-06-14,2024-06-14,PEP,0.572015,14
2024-06-14,2024-06-14,ORCL,0.570216,15
2024-06-21,2024-06-21,COST,0.64029,1
2024-06-21,2024-06-21,HON,0.597616,2
2024-06-21,2024-06-21,JNJ,0.594017,3
2024-06-21,2024-06-21,UAL,0.576165,4
2024-06-21,2024-06-21,CRM,0.573413,5
2024-06-21,2024-06-21,MSFT,0.571876,6
2024-06-21,2024-06-21,APO,0.566543,7
2024-06-21,2024-06-21,RJF,0.564311,8
2024-06-21,2024-06-21,GM,0.55496,9
2024-06-21,2024-06-21,IBKR,0.554091,10
2024-06-21,2024-06-21,ABNB,0.551628,11
2024-06-21,2024-06-21,T,0.55086,12
2024-06-21,2024-06-21,META,0.550067,13
2024-06-21,2024-06-21,AAPL,0.55001,14
2024-06-28,2024-06-28,COST,0.661328,1
2024-06-28,2024-06-28,CRM,0.620437,2
2024-06-28,2024-06-28,MSFT,0.608351,3
2024-06-28,2024-06-28,INTC,0.596099,4
2024-06-28,2024-06-28,JNJ,0.595872,5
2024-06-28,2024-06-28,SYF,0.592093,6
2024-06-28,2024-06-28,HON,0.590814,7
2024-06-28,2024-06-28,RJF,0.575816,8
2024-06-28,2024-06-28,WMT,0.571571,9
2024-06-28,2024-06-28,BKR,0.570702,10
2024-06-28,2024-06-28,F,0.563319,11
2024-06-28,2024-06-28,AMGN,0.562223,12
2024-06-28,2024-06-28,AXP,0.561188,13
2024-06-28,2024-06-28,META,0.559945,14
2024-06-28,2024-06-28,GM,0.559139,15
2024-07-05,2024-07-05,JNJ,0.62456,1
2024-07-05,2024-07-05,COST,0.613964,2
2024-07-05,2024-07-05,CRM,0.611362,3
2024-07-05,2024-07-05,FDX,0.609898,4
2024-07-05,2024-07-05,INTC,0.606057,5
2024-07-05,2024-07-05,HON,0.59579,6
2024-07-05,2024-07-05,UAL,0.595533,7
2024-07-05,2024-07-05,KKR,0.594718,8
2024-07-05,2024-07-05,MSFT,0.589221,9
2024-07-05,2024-07-05,KDP,0.586936,10
2024-07-05,2024-07-05,CVS,0.586543,11
2024-07-05,2024-07-05,AXP,0.582766,12
2024-07-05,2024-07-05,GEF,0.576917,13
2024-07-05,2024-07-05,BKR,0.573328,14
2024-07-05,2024-07-05,MU,0.569689,15
2024-07-12,2024-07-12,JNJ,0.608529,1
2024-07-12,2024-07-12,AXP,0.604379,2
2024-07-12,2024-07-12,IBM,0.595685,3
2024-07-12,2024-07-12,INTC,0.588999,4
2024-07-12,2024-07-12,CRM,0.587109,5
2024-07-12,2024-07-12,HON,0.585121,6
2024-07-12,2024-07-12,CVS,0.583963,7
2024-07-12,2024-07-12,NFLX,0.583709,8
2024-07-12,2024-07-12,FDX,0.581499,9
2024-07-12,2024-07-12,T,0.578521,10
2024-07-12,2024-07-12,COIN,0.578357,11
2024-07-12,2024-07-12,KO,0.576482,12
2024-07-12,2024-07-12,COST,0.576076,13
2024-07-12,2024-07-12,MU,0.573777,14
2024-07-12,2024-07-12,RJF,0.573725,15
2024-07-19,2024-07-19,RJF,0.633625,1
2024-07-19,2024-07-19,MU,0.621268,2
2024-07-19,2024-07-19,AMGN,0.598519,3
2024-07-19,2024-07-19,JNJ,0.59622,4
2024-07-19,2024-07-19,KO,0.583851,5
2024-07-19,2024-07-19,CVS,0.576515,6
2024-07-19,2024-07-19,IBM,0.576369,7
2024-07-19,2024-07-19,WMT,0.571905,8
2024-07-19,2024-07-19,T,0.568877,9
2024-07-19,2024-07-19,PFE,0.562612,10
2024-07-19,2024-07-19,HON,0.562076,11
2024-07-19,2024-07-19,APO,0.561953,12
2024-07-19,2024-07-19,INTC,0.560946,13
2024-07-19,2024-07-19,NFLX,0.560808,14
2024-07-19,2024-07-19,CRM,0.558765,15
2024-07-26,2024-07-26,COST,0.641174,1
2024-07-26,2024-07-26,AMGN,0.633353,2
2024-07-26,2024-07-26,KO,0.601888,3
2024-07-26,2024-07-26,V,0.597286,4
2024-07-26,2024-07-26,MSFT,0.58255,5
2024-07-26,2024-07-26,MU,0.575475,6
2024-07-26,2024-07-26,CRM,0.574418,7
2024-07-26,2024-07-26,APO,0.572237,8
2024-07-26,2024-07-26,AXP,0.570847,9
2024-07-26,2024-07-26,META,0.562521,10
2024-07-26,2024-07-26,JNJ,0.562247,11
2024-07-26,2024-07-26,RJF,0.561948,12
2024-07-26,2024-07-26,UAL,0.561563,13
2024-07-26,2024-07-26,WMT,0.561407,14
2024-07-26,2024-07-26,ANET,0.561386,15
2024-08-02,2024-08-02,F,0.637396,1
2024-08-02,2024-08-02,COST,0.632262,2
2024-08-02,2024-08-02,ABNB,0.611677,3
2024-08-02,2024-08-02,MSFT,0.610626,4
2024-08-02,2024-08-02,NFLX,0.609706,5
2024-08-02,2024-08-02,AVGO,0.606404,6
2024-08-02,2024-08-02,MU,0.604794,7
2024-08-02,2024-08-02,V,0.603397,8
2024-08-02,2024-08-02,RJF,0.595693,9
2024-08-02,2024-08-02,SYF,0.59352,10
2024-08-02,2024-08-02,AMD,0.589055,11
2024-08-02,2024-08-02,UAL,0.584063,12
2024-08-02,2024-08-02,KDP,0.581076,13
2024-08-02,2024-08-02,HON,0.579945,14
2024-08-02,2024-08-02,INTC,0.579586,15
2024-08-09,2024-08-09,INTC,0.727218,1
2024-08-09,2024-08-09,COST,0.669053,2
2024-08-09,2024-08-09,ABNB,0.659952,3
2024-08-09,2024-08-09,MSFT,0.631996,4
2024-08-09,2024-08-09,F,0.626978,5
2024-08-09,2024-08-09,NVDA,0.625041,6
2024-08-09,2024-08-09,COIN,0.624021,7
2024-08-09,2024-08-09,AMD,0.621995,8
2024-08-09,2024-08-09,HON,0.615503,9
2024-08-09,2024-08-09,MU,0.609449,10
2024-08-09,2024-08-09,SCHW,0.604254,11
2024-08-09,2024-08-09,V,0.5992,12
2024-08-09,2024-08-09,META,0.59726,13
2024-08-09,2024-08-09,KO,0.596688,14
2024-08-09,2024-08-09,CRM,0.584025,15
2024-08-16,2024-08-16,F,0.665759,1
2024-08-16,2024-08-16,COST,0.652541,2
2024-08-16,2024-08-16,ABNB,0.62746,3
2024-08-16,2024-08-16,MSFT,0.61081,4
